lon_round,lat_round,longitude,latitude,names,categories,sources,n_sources
-84.36848,33.81037,-84.36848,33.81037,Monroe Drive Chevron  ,Convenience Store,snap_atlanta_df,1
-84.36836,33.78142,-84.36836279999999,33.7814205,Midtown Butcher Shop,Neighborhood Market,gdf_selected,1
-84.36835,33.83662,-84.36835,33.83662,BP Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.36832,33.71437,-84.36831789999998,33.714369,El Progreso #14,Neighborhood Market,gdf_selected,1
-84.36813,33.7405,-84.36813,33.7405,CVS Pharmacy 7336,Combination Grocery/Other,snap_atlanta_df,1
-84.3681,33.73709,-84.3681,33.73709,Grant Park Farmers Market  ,Farmers' Market,snap_atlanta_df,1
-84.36789,33.74922,-84.36789249999998,33.7492211,Little's Food Store,Neighborhood Market,gdf_selected,1
-84.36786,33.739,-84.3678616999999,33.7390046,Bennett's Market and Deli,Neighborhood Market,gdf_selected,1
-84.36784,33.80574,-84.367844995283,33.805739001281,Mawa African market LLC,Grocery Store,df_grocery_selected,1
-84.36774,33.74216,-84.36774,33.74216,448 QM LLC  ,Convenience Store,snap_atlanta_df,1
-84.36763,33.77993,-84.36763,33.77993,Trader Joe's 730,Supermarket,snap_atlanta_df,1
-84.36698,33.82235,-84.36697549999998,33.822353,Fiesta Foods,Neighborhood Market,gdf_selected,1
-84.36692,33.82326,-84.36692,33.82326,Chevron Buckhead  ,Convenience Store,snap_atlanta_df,1
-84.36688,33.80624,-84.36688,33.80624,Sprouts Farmers Market 519,Supermarket,snap_atlanta_df,1
-84.36635,33.64935,-84.36635,33.64935,Exxon Gas Station  ,Convenience Store,snap_atlanta_df,1
-84.36623,33.809,-84.36623,33.809,Circle K #251  ,Convenience Store,snap_atlanta_df,1
-84.36602,33.77335,-84.36602,33.77335,Ponce City Farmers Market  ,Farmers' Market,snap_atlanta_df,1
-84.36599,33.77465,-84.36598839999989,33.7746531,Whole Foods Ponce,Grocery Store,gdf_selected,1
-84.36595,33.80663,-84.365952,33.806627899999995,Sprouts Farmers Market,Grocery Store,gdf_selected,1
-84.36587,33.82271,-84.3658698999999,33.822712499999994,Kroger Lindbergh,Grocery Store,gdf_selected,1
-84.36555,33.96015,-84.36555,33.96015,Walgreens 6204,Combination Grocery/Other,snap_atlanta_df,1
-84.36529,33.82217,-84.36529,33.82217,Kroger's 626,Super Store,snap_atlanta_df,1
-84.36486,33.686,-84.364860534838,33.686000371206,LMN MART INC,Grocery Store,df_grocery_selected,1
-84.36485,33.95485,-84.36485,33.95485,Gas Express LLC dba Circle K 222,Convenience Store,snap_atlanta_df,1
-84.36479,33.77337,-84.36479,33.77337,CVS PHARMACY 3878,Combination Grocery/Other,snap_atlanta_df,1
-84.36439,33.77137,-84.3643877,33.7713701,Signal House,Garden,gdf_selected,1
-84.36436,33.9548,-84.36436,33.9548,North Springs  ,Convenience Store,snap_atlanta_df,1
-84.36404,33.72752,-84.36404,33.72752,C & S MEAT CO  ,Meat/Poultry Specialty,snap_atlanta_df,1
-84.36404,33.95603,-84.36404,33.95603,CVS PHARMACY 7974,Combination Grocery/Other,snap_atlanta_df,1
-84.36352,33.7717,-84.3635202999999,33.7717048,Kroger Ponce,Grocery Store,gdf_selected,1
-84.36343,33.77437,-84.3634349,33.77437449999999,Ponix Farm,Farm,gdf_selected,1
-84.36339,33.64838,-84.363385319879,33.648380629555,BROTHERS INVESTMENT 2024 LLC,Grocery Store,df_grocery_selected,1
-84.36338,33.64837,-84.36338,33.64837,Conley Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.36327,33.77367,-84.36327,33.77367,Kroger 695,Super Store,snap_atlanta_df,1
-84.3631,33.82375,-84.36310089999989,33.82374979999999,Target PiedmontLinPlaza,Supercenter,gdf_selected,1
-84.3631,33.82449,-84.3631,33.82449,TARGET STORE T-2171  ,Super Store,snap_atlanta_df,1
-84.36253,33.82568,-84.36253,33.82568,QUIKTRIP 744,Convenience Store,snap_atlanta_df,1
-84.36096,33.74033,-84.36096,33.74033,Kroger 672,Super Store,snap_atlanta_df,1
-84.36083,33.69697,-84.36083,33.69697,Norwood Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.3602,33.74235,-84.3601955,33.7423496,Kroger Glenwood Place,Grocery Store,gdf_selected,1
-84.35945,33.70938,-84.35945,33.70938,Tanner's Corner Grocery 0,Convenience Store,snap_atlanta_df,1
-84.35902,33.77443,-84.359016839582,33.774426851317,ARABI 2015 INC,Grocery Store,df_grocery_selected,1
-84.35889,33.70876,-84.35889,33.70876,Exxon Food Mart 1,Convenience Store,snap_atlanta_df,1
-84.3587,33.85157,-84.3587,33.85157,Publix 664 | Target Store 1197,Super Store | Supermarket,snap_atlanta_df,1
-84.3585,33.85182,-84.3584999999999,33.85182410000001,Publix Lenox | Target PeachtreeLenox,Grocery Store | Supercenter,gdf_selected,1
-84.35784,33.76235,-84.3578402,33.7623486,Savi Provisions,Neighborhood Market,gdf_selected,1
-84.35782,33.76234,-84.357819149437,33.762340356485,"MSTD Management, LLC",Grocery Store,df_grocery_selected,1
-84.35764,33.97304,-84.35764,33.97304,QUIKTRIP 711,Convenience Store,snap_atlanta_df,1
-84.3575,33.81162,-84.35749946365,33.811617774801,JC Tropical Market,Grocery Store,df_grocery_selected,1
-84.35724,33.76743,-84.35724459999999,33.7674332,Freedom Farmers Market,Farmers Market,gdf_selected,1
-84.35698,33.7451,-84.3569844,33.7451036,Publix Madison Yards,Grocery Store,gdf_selected,1
-84.35674,33.74654,-84.35674,33.74654,Publix 1647,Supermarket,snap_atlanta_df,1
-84.35625,33.79349,-84.35625,33.79349,Morningside Farmers Market  ,Farmers' Market,snap_atlanta_df,1
-84.35585,33.76834,-84.35585,33.76834,Freedom Farmers' Market  ,Farmers' Market,snap_atlanta_df,1
-84.35562,33.75154,-84.35562029999998,33.75153709999999,Reynoldstown Farmers Market,Farmers Market,gdf_selected,1
-84.35529,33.75153,-84.35529,33.75153,Reynoldstown Farmers Market  ,Farmers' Market,snap_atlanta_df,1
-84.35498,33.94743,-84.35498,33.94743,Costco Wholesale 0188,Super Store,snap_atlanta_df,1
-84.35462,33.78322,-84.35462429999998,33.78321789999999,Tuscany at Your Table,Neighborhood Market,gdf_selected,1
-84.35445,33.77287,-84.3544514,33.772873999999995,Publix Super Market Ponce,Grocery Store,gdf_selected,1
-84.35439,33.77287,-84.35439,33.77287,PUBLIX  0724,Supermarket,snap_atlanta_df,1
-84.35438,33.73597,-84.3543835,33.73597139999999,Urban Farm of Ormewood - Farmer Red,Farm,gdf_selected,1
-84.35427,33.78247,-84.35427,33.78247,Virginia Highland Farmers Market  ,Farmers' Market,snap_atlanta_df,1
-84.3539,33.78214,-84.35389679999999,33.78213559999998,Virginia Highland District Community Farmers Market,Farmers Market,gdf_selected,1
-84.35381,33.78225,-84.35381,33.78225,Kinship Butcher Sundry  ,Meat/Poultry Specialty,snap_atlanta_df,1
-84.35325,33.9906,-84.35325,33.9906,Dollar Tree 2323,Combination Grocery/Other,snap_atlanta_df,1
-84.35292,33.81438,-84.35292,33.81438,Mercado Acapulco Llc  ,Medium Grocery Store,snap_atlanta_df,1
-84.35291,33.8144,-84.35291329999998,33.81440200000001,Mercado Acapulco Y Taqueria,Neighborhood Market,gdf_selected,1
-84.35275,33.77817,-84.35275,33.77817,CVS Pharmacy 4604,Combination Grocery/Other,snap_atlanta_df,1
-84.35247,33.93309,-84.35247,33.93309,West End Farmers Market ATL  ,Farmers' Market,snap_atlanta_df,1
-84.35229,33.7922,-84.3522948,33.7921966,Morningside Farmers Market,Farmers Market,gdf_selected,1
-84.35216,33.81617,-84.35216,33.81617,Quick Mart  ,Convenience Store,snap_atlanta_df,1
-84.35184,33.91897,-84.35184,33.91897,Walgreens 11796,Combination Grocery/Other,snap_atlanta_df,1
-84.35179,33.99095,-84.35179,33.99095,His Promise Supermarket  ,Medium Grocery Store,snap_atlanta_df,1
-84.35142,33.81816,-84.35142,33.81816,AAA 2317 Inc  ,Convenience Store,snap_atlanta_df,1
-84.35139,33.81895,-84.35139,33.81895,Publix 1044,Supermarket,snap_atlanta_df,1
-84.35065,33.99762,-84.35065,33.99762,Dollar General 19083,Combination Grocery/Other,snap_atlanta_df,1
-84.35048,33.72002,-84.35047609999998,33.720024099999996,Piggly Wiggly,Grocery Store,gdf_selected,1
-84.35022,33.71372,-84.3502202999999,33.7137182,ALDI - SE Atlanta,Grocery Store,gdf_selected,1
-84.35004,33.99735,-84.35004,33.99735,BP Convenience Store  ,Convenience Store,snap_atlanta_df,1
-84.35003,33.70884,-84.35003,33.70884,Amigo Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34972,33.7245,-84.34972,33.7245,Moreland Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34971,33.76378,-84.34971,33.76378,Circle K #185  ,Convenience Store,snap_atlanta_df,1
-84.34969,33.75275,-84.34969,33.75275,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34961,33.98193,-84.34961,33.98193,Roswell Exxon  ,Convenience Store,snap_atlanta_df,1
-84.34959,33.74683,-84.34959,33.74683,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34958,33.70107,-84.34958,33.70107,Moreland Supermarket  ,Convenience Store,snap_atlanta_df,1
-84.34956,33.74711,-84.3495629999999,33.747112,The Spotted Trotter- Edgewood,Neighborhood Market,gdf_selected,1
-84.34956,33.76454,-84.34956,33.76454,Moreland Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34955,33.98111,-84.34955,33.98111,Chevron  ,Convenience Store,snap_atlanta_df,1
-84.34954,33.99661,-84.34954,33.99661,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34953,33.71399,-84.34953,33.71399,ALDI 69093 69093,Supermarket,snap_atlanta_df,1
-84.34953,33.71468,-84.34953,33.71468,CVS Pharmacy 81,Combination Grocery/Other,snap_atlanta_df,1
-84.34953,33.71599,-84.34953,33.71599,Ans Three D Inc 0,Convenience Store,snap_atlanta_df,1
-84.34952,33.7201,-84.34952,33.7201,Piggly Wiggly 77,Supermarket,snap_atlanta_df,1
-84.3495,33.72074,-84.3495,33.72074,DOLLAR GENERAL 8589,Combination Grocery/Other,snap_atlanta_df,1
-84.34945,33.71515,-84.34945,33.71515,DOLLARTREE 10310,Combination Grocery/Other,snap_atlanta_df,1
-84.34939,33.72282,-84.34939,33.72282,KROGER STORE  488,Super Store,snap_atlanta_df,1
-84.34935,33.77381,-84.34935,33.77381,Jena Investment Inc  ,Convenience Store,snap_atlanta_df,1
-84.34904,33.81856,-84.3490382999999,33.8185617,Publix Cheshire Sq,Grocery Store,gdf_selected,1
-84.34903,33.74361,-84.34903,33.74361,Shell Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.34864,33.76725,-84.34864,33.76725,Sevananda Natural Foods Cooperative  ,Super Store,snap_atlanta_df,1
-84.34854,33.76704,-84.3485359,33.767035299999996,Sevananda Natural Foods Market,Neighborhood Market,gdf_selected,1
-84.34807,33.75614,-84.34807359999989,33.756145,Kroger Edgewood Retail District,Grocery Store,gdf_selected,1
-84.34785,33.7571,-84.34785,33.7571,KROGER 461,Super Store,snap_atlanta_df,1
-84.34652,33.75674,-84.3465169999999,33.75674169999999,Target Caroline,Supercenter,gdf_selected,1
-84.34609,33.75676,-84.34609,33.75676,Target Store T-1964,Super Store,snap_atlanta_df,1
-84.34465,33.7386,-84.34465,33.7386,East Atlanta Village Farmers Market 0135438,Farmers' Market,snap_atlanta_df,1
-84.34441,33.73844,-84.3444067,33.7384449,A Sip of Paradise (EAV Edible Learning Garden) | East Atlanta Village Community Farmers Market,Community Garden | Farmers Market,gdf_selected,1
-84.34418,33.83078,-84.34418,33.83078,Sh2800 Llc  ,Convenience Store,snap_atlanta_df,1
-84.34365,33.99052,-84.34365,33.99052,QUIKTRIP 730,Convenience Store,snap_atlanta_df,1
-84.34247,33.74773,-84.3424661999999,33.7477341,Chop Shop,Neighborhood Market,gdf_selected,1
-84.3411,33.83352,-84.3411,33.83352,CVS Pharmacy 5376,Combination Grocery/Other,snap_atlanta_df,1
-84.3409,33.929,-84.3409,33.929,Target Store T-2036,Super Store,snap_atlanta_df,1
-84.34023,33.93293,-84.34023,33.93293,QuikTrip 1717,Convenience Store,snap_atlanta_df,1
-84.33932,33.93283,-84.33932,33.93283,Publix 1758,Supermarket,snap_atlanta_df,1
-84.33848,33.74784,-84.3384818999999,33.74783969999999,Unearthing Farm & Market,Farm,gdf_selected,1
-84.33726,33.74771,-84.3372626,33.7477143,Unearthing Farm & Market,Farmers Market,gdf_selected,1
-84.33717,33.92382,-84.33717,33.92382,Circle Food Shop 32,Convenience Store,snap_atlanta_df,1
-84.33702,33.83637,-84.33702,33.83637,Brito Supermarket  ,Combination Grocery/Other,snap_atlanta_df,1
-84.33585,33.80656,-84.33585,33.80656,QUIKTRIP 745,Convenience Store,snap_atlanta_df,1
-84.33558,33.73037,-84.33558,33.73037,Discount Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.33539,33.86987,-84.33539,33.86987,Publix 1363,Supermarket,snap_atlanta_df,1
-84.33505,33.81672,-84.33505,33.81672,The Kosher Gourmet  ,Combination Grocery/Other,snap_atlanta_df,1
-84.3349,33.9488,-84.3349,33.9488,Walgreens 07167,Combination Grocery/Other,snap_atlanta_df,1
-84.33456,33.82445,-84.33456,33.82445,Briarcliff Quickmart  ,Convenience Store,snap_atlanta_df,1
-84.33437,33.94708,-84.33437,33.94708,CVS PHARMACY 4537,Combination Grocery/Other,snap_atlanta_df,1
-84.33365,33.76509,-84.3336492,33.7650947,Candler Park Market,Neighborhood Market,gdf_selected,1
-84.3336,33.74782,-84.3336,33.74782,L & C Food Mart Llc  ,Convenience Store,snap_atlanta_df,1
-84.33337,33.82738,-84.33337,33.82738,Dollar Tree 3667,Combination Grocery/Other,snap_atlanta_df,1
-84.33278,33.74743,-84.33278,33.74743,K-Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.33224,33.74708,-84.33224,33.74708,Stop N Go Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.33041,33.82801,-84.33041,33.82801,Walgreens 12262,Combination Grocery/Other,snap_atlanta_df,1
-84.32915,33.82729,-84.32915,33.82729,QUIKTRIP 723,Convenience Store,snap_atlanta_df,1
-84.32841,33.89397,-84.32841,33.89397,JP Dunwoody 208,Convenience Store,snap_atlanta_df,1
-84.32678,33.78826,-84.32678,33.78826,CVS Pharmacy 4720,Combination Grocery/Other,snap_atlanta_df,1
-84.32674,33.74023,-84.32674,33.74023,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.32666,33.74743,-84.32666,33.74743,Broadway Chevron  ,Convenience Store,snap_atlanta_df,1
-84.32663,33.74707,-84.32663,33.74707,Lidl 1453,Super Store,snap_atlanta_df,1
-84.32579,33.84561,-84.32579,33.84561,Ez Shop  ,Convenience Store,snap_atlanta_df,1
-84.32535,33.89186,-84.32535,33.89186,Walgreens 7741,Combination Grocery/Other,snap_atlanta_df,1
-84.32506,33.8284,-84.32506,33.8284,Target Store T-1486,Super Store,snap_atlanta_df,1
-84.32456,33.89056,-84.32456,33.89056,CVS Pharmacy 2083 | PUBLIX  601,Combination Grocery/Other | Supermarket,snap_atlanta_df,1
-84.32286,33.75092,-84.32286,33.75092,BP Gas Station  ,Convenience Store,snap_atlanta_df,1
-84.3226,33.7263,-84.3226,33.7263,Neighbourhood Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.32185,33.72546,-84.32185,33.72546,Family Dollar Store 7463,Combination Grocery/Other,snap_atlanta_df,1
-84.32117,33.78099,-84.32117,33.78099,CVS Pharmacy 7689,Combination Grocery/Other,snap_atlanta_df,1
-84.31787,33.7225,-84.31787,33.7225,Flatshoals Bp  ,Convenience Store,snap_atlanta_df,1
-84.31546,33.91888,-84.31546,33.91888,Chamblee Quick Mart  ,Convenience Store,snap_atlanta_df,1
-84.31518,33.8862,-84.31518,33.8862,Whole Foods Market 10649,Super Store,snap_atlanta_df,1
-84.3138,33.81562,-84.3138,33.81562,KROGER  318,Super Store,snap_atlanta_df,1
-84.31357,33.8554,-84.31357,33.8554,KROGER 218,Super Store,snap_atlanta_df,1
-84.31316,33.73869,-84.31316,33.73869,PUBLIX  0783,Supermarket,snap_atlanta_df,1
-84.3123,33.81849,-84.3123,33.81849,CVS PHARMACY 4513,Combination Grocery/Other,snap_atlanta_df,1
-84.31213,33.8365,-84.31213,33.8365,QuikTrip 0838,Convenience Store,snap_atlanta_df,1
-84.31162,33.9281,-84.31162,33.9281,Indian Bazaar  ,Convenience Store,snap_atlanta_df,1
-84.31135,33.74004,-84.31135,33.74004,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.31129,33.84265,-84.31129,33.84265,Sam's Club 6643,Super Store,snap_atlanta_df,1
-84.31124,33.85872,-84.31124,33.85872,Merkato Market Llc  ,Small Grocery Store,snap_atlanta_df,1
-84.31099,33.81638,-84.31099,33.81638,The Spicy Peach  ,Convenience Store,snap_atlanta_df,1
-84.31077,33.68546,-84.31077,33.68546,Pilot Travel Center 331,Convenience Store,snap_atlanta_df,1
-84.31075,33.71951,-84.31075,33.71951,American Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.31069,33.68775,-84.31069,33.68775,Family Dollar Store 2641,Combination Grocery/Other,snap_atlanta_df,1
-84.31068,33.68689,-84.31068,33.68689,Food Town Market  ,Supermarket,snap_atlanta_df,1
-84.31056,33.8135,-84.31056,33.8135,PUBLIX  0773,Supermarket,snap_atlanta_df,1
-84.31055,33.73954,-84.31055,33.73954,Halal Madina Market  ,Combination Grocery/Other,snap_atlanta_df,1
-84.31042,33.7188,-84.31042,33.7188,Walmart SUPERCENTER 3709,Super Store,snap_atlanta_df,1
-84.31042,33.85805,-84.31042,33.85805,ALDI 79071 79071,Supermarket,snap_atlanta_df,1
-84.30997,33.71504,-84.30997,33.71504,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.30951,33.86568,-84.30951,33.86568,RaceTrac 2448,Convenience Store,snap_atlanta_df,1
-84.30946,33.86082,-84.30946,33.86082,New Bismillah Supermarket  ,Medium Grocery Store,snap_atlanta_df,1
-84.30943,33.86501,-84.30943,33.86501,CVS Pharmacy 2526,Combination Grocery/Other,snap_atlanta_df,1
-84.30909,33.86118,-84.30909,33.86118,QUIKTRIP 797,Convenience Store,snap_atlanta_df,1
-84.30885,33.85994,-84.30885,33.85994,"Carniceria Mi Pueblo, Inc.  2  ",Supermarket,snap_atlanta_df,1
-84.30798,33.68176,-84.30798,33.68176,Food & Gas  ,Convenience Store,snap_atlanta_df,1
-84.30798,33.86418,-84.30798,33.86418,Supermercado Talpa 15 LLC 13,Super Store,snap_atlanta_df,1
-84.3057,33.89459,-84.3057,33.89459,QUIKTRIP 773,Convenience Store,snap_atlanta_df,1
-84.30514,33.89513,-84.30514,33.89513,Walgreens 2359,Combination Grocery/Other,snap_atlanta_df,1
-84.30322,33.86631,-84.30322,33.86631,Shell Food Mart 1,Convenience Store,snap_atlanta_df,1
-84.30173,33.95859,-84.30173,33.95859,CVS/Pharmacy 4733,Combination Grocery/Other,snap_atlanta_df,1
-84.30157,33.89878,-84.30157,33.89878,Publix Super Market 1777,Supermarket,snap_atlanta_df,1
-84.30128,33.89193,-84.30128,33.89193,Buchanan's Food Store  ,Convenience Store,snap_atlanta_df,1
-84.30096,33.96059,-84.30096,33.96059,KROGER 324,Super Store,snap_atlanta_df,1
-84.29947,33.86489,-84.29947,33.86489,Sonora Supermercado 01,Medium Grocery Store,snap_atlanta_df,1
-84.29714,33.91901,-84.29714,33.91901,Mobil Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.29685,33.91824,-84.29685,33.91824,Circle K AAMCO NO,Convenience Store,snap_atlanta_df,1
-84.29676,33.91891,-84.29676,33.91891,Peachtree Shell  ,Convenience Store,snap_atlanta_df,1
-84.29628,33.90787,-84.29628,33.90787,Walgreens 11757,Combination Grocery/Other,snap_atlanta_df,1
-84.29583,33.90601,-84.29583,33.90601,KROGER  491,Super Store,snap_atlanta_df,1
-84.29362,33.89228,-84.29362,33.89228,El Progreso  ,Convenience Store,snap_atlanta_df,1
-84.29344,33.86021,-84.29344,33.86021,Dekalb Convenience Store  ,Convenience Store,snap_atlanta_df,1
-84.29344,33.87736,-84.29344,33.87736,Rahmania Halal Meat & Grocery Atl Inc  ,Medium Grocery Store,snap_atlanta_df,1
-84.29292,33.86088,-84.29292,33.86088,Chaparral Meat Market  ,Small Grocery Store,snap_atlanta_df,1
-84.29262,33.86135,-84.29262,33.86135,Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.29182,33.74741,-84.29182,33.74741,Amoco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.2916,33.86263,-84.2916,33.86263,Tienda Y Panaderia Delicias  ,Convenience Store,snap_atlanta_df,1
-84.29136,33.89209,-84.29136,33.89209,Tienda Tikal  ,Convenience Store,snap_atlanta_df,1
-84.29135,33.89208,-84.29135,33.89208,Supermercado La Favorita  ,Medium Grocery Store,snap_atlanta_df,1
-84.29024,33.86623,-84.29024,33.86623,Right Mart Shell  ,Convenience Store,snap_atlanta_df,1
-84.29021,33.8666,-84.29021,33.8666,San Miguel   2  ,Medium Grocery Store,snap_atlanta_df,1
-84.29009,33.86557,-84.29009,33.86557,Petro Green Shell  ,Convenience Store,snap_atlanta_df,1
-84.28928,33.89023,-84.28928,33.89023,Fiesta Food Mart 2  ,Convenience Store,snap_atlanta_df,1
-84.28854,33.88968,-84.28854,33.88968,La Surtidora  ,Convenience Store,snap_atlanta_df,1
-84.28837,33.88714,-84.28837,33.88714,Al-Falah Supermarket  ,Medium Grocery Store,snap_atlanta_df,1
-84.28748,33.86368,-84.28748,33.86368,El Loteria  ,Convenience Store,snap_atlanta_df,1
-84.28745,33.88705,-84.28745,33.88705,Family Dollar 10281,Combination Grocery/Other,snap_atlanta_df,1
-84.28737,33.88565,-84.28737,33.88565,Bengal Store & Halal Meat  ,Medium Grocery Store,snap_atlanta_df,1
-84.28716,33.86349,-84.28716,33.86349,Shell Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.28712,33.86238,-84.28712,33.86238,PUBLIX  0800,Supermarket,snap_atlanta_df,1
-84.28632,33.89016,-84.28632,33.89016,Alam 5048 LLC  ,Convenience Store,snap_atlanta_df,1
-84.28529,33.89097,-84.28529,33.89097,"Confianza en Dios, inc ",Medium Grocery Store,snap_atlanta_df,1
-84.28497,33.89727,-84.28497,33.89727,Beuna Suerte Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.28494,33.88412,-84.28494,33.88412,Atlanta Supermarket  ,Small Grocery Store,snap_atlanta_df,1
-84.28493,33.89726,-84.28493,33.89726,Supermacado El Guero  ,Convenience Store,snap_atlanta_df,1
-84.28426,33.89772,-84.28426,33.89772,Citgo Food Mart ,Convenience Store,snap_atlanta_df,1
-84.28423,33.88508,-84.28423,33.88508,Chevron Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.28233,33.92285,-84.28233,33.92285,Texaco Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.28113,33.89596,-84.28113,33.89596,Dollar Tree 4231,Combination Grocery/Other,snap_atlanta_df,1
-84.28105,33.89604,-84.28105,33.89604,Supermercado Chicago  ,Supermarket,snap_atlanta_df,1
-84.27917,33.89954,-84.27917,33.89954,Bangladesh Halal Meat  ,Medium Grocery Store,snap_atlanta_df,1
-84.27773,33.90061,-84.27773,33.90061,Zamzam Halal Supermarket And Restaurant  ,Medium Grocery Store,snap_atlanta_df,1
-84.27714,33.92526,-84.27714,33.92526,El Sol Supermercado 2  ,Large Grocery Store,snap_atlanta_df,1
-84.27623,33.90119,-84.27623,33.90119,Al- Amin Supermarket & Restaurant  ,Large Grocery Store,snap_atlanta_df,1
-84.27582,33.90079,-84.27582,33.90079,Tienda La Variedad/Food Mart 1,Convenience Store,snap_atlanta_df,1
-84.27532,33.902,-84.27532,33.902,Quiktrip 848,Convenience Store,snap_atlanta_df,1
-84.27447,33.88006,-84.27447,33.88006,QuikTrip 709R,Convenience Store,snap_atlanta_df,1
-84.27371,33.9056,-84.27371,33.9056,Buford Highway Farmers Market  ,Super Store,snap_atlanta_df,1
-84.27209,33.87787,-84.27209,33.87787,Chevron Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.27161,33.94289,-84.27161,33.94289,Dunwoody Shell  ,Convenience Store,snap_atlanta_df,1
-84.2711,33.8784,-84.2711,33.8784,Shell Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.27077,33.94317,-84.27077,33.94317,Dollar Tree 6737,Combination Grocery/Other,snap_atlanta_df,1
-84.26952,33.92601,-84.26952,33.92601,Las Americas  ,Medium Grocery Store,snap_atlanta_df,1
-84.26941,33.94063,-84.26941,33.94063,La Confianza #2  ,Medium Grocery Store,snap_atlanta_df,1
-84.26654,33.92835,-84.26654,33.92835,Shell Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.2664,33.93091,-84.2664,33.93091,Mini Mart Tienda  ,Convenience Store,snap_atlanta_df,1
-84.26606,33.90838,-84.26606,33.90838,Super Mercado La Fiesta  ,Small Grocery Store,snap_atlanta_df,1
-84.26583,33.93085,-84.26583,33.93085,Peachtree Convenience  ,Medium Grocery Store,snap_atlanta_df,1
-84.26571,33.93021,-84.26571,33.93021,QUIKTRIP 734,Convenience Store,snap_atlanta_df,1
-84.26374,33.91099,-84.26374,33.91099,Big H Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.26118,33.91362,-84.26118,33.91362,El Mundo Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.2572,33.91793,-84.2572,33.91793,Raceway 6920 6920,Convenience Store,snap_atlanta_df,1
-84.25683,33.88517,-84.25683,33.88517,Brito Super Market  ,Medium Grocery Store,snap_atlanta_df,1
-84.25599,33.84781,-84.25599,33.84781,PUBLIX  691,Supermarket,snap_atlanta_df,1
-84.25574,33.84697,-84.25574,33.84697,Dollar Tree 1797,Combination Grocery/Other,snap_atlanta_df,1
-84.25401,33.92116,-84.25401,33.92116,Exxon Buford  ,Convenience Store,snap_atlanta_df,1
-84.25337,33.88526,-84.25337,33.88526,Buddy's Food Store ,Convenience Store,snap_atlanta_df,1
-84.25102,33.92371,-84.25102,33.92371,Gwinnett Convenience Store  ,Convenience Store,snap_atlanta_df,1
-84.25101,33.89839,-84.25101,33.89839,Chevron Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.24848,33.88589,-84.24848,33.88589,Chevron Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.24478,33.8983,-84.24478,33.8983,"Leon International Foods, Inc.  ",Small Grocery Store,snap_atlanta_df,1
-84.24462,33.90232,-84.24462,33.90232,Quik Trip 707,Convenience Store,snap_atlanta_df,1
-84.24346,33.88548,-84.24346,33.88548,Kroger 685,Super Store,snap_atlanta_df,1
-84.23904,33.89508,-84.23904,33.89508,Royal Food Mart  ,Convenience Store,snap_atlanta_df,1
-84.23786,33.9286,-84.23786,33.9286,EL RANCHO MARKET  ,Convenience Store,snap_atlanta_df,1
-84.23509,33.92926,-84.23509,33.92926,The Little Farm Grocery Store  ,Convenience Store,snap_atlanta_df,1
